class,method,returnType,parameters
org.compiere.model.X_C_CycleStep,setSeqNo,void,int
org.compiere.model.X_C_CycleStep,getSeqNo,int,
org.compiere.model.X_C_DocBaseType,get_Table_ID,int,
org.compiere.model.X_C_DocBaseType,setAD_Table_ID,void,int
org.compiere.model.X_C_DocBaseType,getAD_Table_ID,int,
org.compiere.model.X_C_DocBaseType,setAccountingClassname,void,java.lang.String
org.compiere.model.X_C_DocBaseType,getAccountingClassname,java.lang.String,
org.compiere.model.X_C_DocBaseType,setC_DocBaseType_ID,void,int
org.compiere.model.X_C_DocBaseType,getC_DocBaseType_ID,int,
org.compiere.model.X_C_DocBaseType,setDescription,void,java.lang.String
org.compiere.model.X_C_DocBaseType,getDescription,java.lang.String,
org.compiere.model.X_C_DocBaseType,setDocBaseType,void,java.lang.String
org.compiere.model.X_C_DocBaseType,getDocBaseType,java.lang.String,
org.compiere.model.X_C_DocBaseType,setEntityType,void,java.lang.String
org.compiere.model.X_C_DocBaseType,getEntityType,java.lang.String,
org.compiere.model.X_C_DocBaseType,setHelp,void,java.lang.String
org.compiere.model.X_C_DocBaseType,getHelp,java.lang.String,
org.compiere.model.X_C_DocBaseType,setName,void,java.lang.String
org.compiere.model.X_C_DocBaseType,getName,java.lang.String,
org.compiere.model.X_C_DocBaseType,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_DocType,get_Table_ID,int,
org.compiere.model.X_C_DocType,setAD_PrintFormat_ID,void,int
org.compiere.model.X_C_DocType,getAD_PrintFormat_ID,int,
org.compiere.model.X_C_DocType,setC_DocTypeDifference_ID,void,int
org.compiere.model.X_C_DocType,getC_DocTypeDifference_ID,int,
org.compiere.model.X_C_DocType,setC_DocTypeInvoice_ID,void,int
org.compiere.model.X_C_DocType,getC_DocTypeInvoice_ID,int,
org.compiere.model.X_C_DocType,setC_DocTypeProforma_ID,void,int
org.compiere.model.X_C_DocType,getC_DocTypeProforma_ID,int,
org.compiere.model.X_C_DocType,setC_DocTypeShipment_ID,void,int
org.compiere.model.X_C_DocType,getC_DocTypeShipment_ID,int,
org.compiere.model.X_C_DocType,setC_DocType_ID,void,int
org.compiere.model.X_C_DocType,getC_DocType_ID,int,
org.compiere.model.X_C_DocType,setDescription,void,java.lang.String
org.compiere.model.X_C_DocType,getDescription,java.lang.String,
org.compiere.model.X_C_DocType,setDocBaseType,void,java.lang.String
org.compiere.model.X_C_DocType,getDocBaseType,java.lang.String,
org.compiere.model.X_C_DocType,setDocNoSequence_ID,void,int
org.compiere.model.X_C_DocType,getDocNoSequence_ID,int,
org.compiere.model.X_C_DocType,isDocSubTypeSOValid,boolean,java.lang.String
org.compiere.model.X_C_DocType,setDocSubTypeSO,void,java.lang.String
org.compiere.model.X_C_DocType,getDocSubTypeSO,java.lang.String,
org.compiere.model.X_C_DocType,setDocumentCopies,void,int
org.compiere.model.X_C_DocType,getDocumentCopies,int,
org.compiere.model.X_C_DocType,setDocumentNote,void,java.lang.String
org.compiere.model.X_C_DocType,getDocumentNote,java.lang.String,
org.compiere.model.X_C_DocType,setGL_Category_ID,void,int
org.compiere.model.X_C_DocType,getGL_Category_ID,int,
org.compiere.model.X_C_DocType,setHasCharges,void,boolean
org.compiere.model.X_C_DocType,isHasCharges,boolean,
org.compiere.model.X_C_DocType,setHasProforma,void,boolean
org.compiere.model.X_C_DocType,isHasProforma,boolean,
org.compiere.model.X_C_DocType,setIsCreateCounter,void,boolean
org.compiere.model.X_C_DocType,isCreateCounter,boolean,
org.compiere.model.X_C_DocType,setIsDefault,void,boolean
org.compiere.model.X_C_DocType,isDefault,boolean,
org.compiere.model.X_C_DocType,setIsDefaultCounterDoc,void,boolean
org.compiere.model.X_C_DocType,isDefaultCounterDoc,boolean,
org.compiere.model.X_C_DocType,setIsDocNoControlled,void,boolean
org.compiere.model.X_C_DocType,isDocNoControlled,boolean,
org.compiere.model.X_C_DocType,setIsInTransit,void,boolean
org.compiere.model.X_C_DocType,isInTransit,boolean,
org.compiere.model.X_C_DocType,setIsIndexed,void,boolean
org.compiere.model.X_C_DocType,isIndexed,boolean,
org.compiere.model.X_C_DocType,setIsPickQAConfirm,void,boolean
org.compiere.model.X_C_DocType,isPickQAConfirm,boolean,
org.compiere.model.X_C_DocType,setIsReturnTrx,void,boolean
org.compiere.model.X_C_DocType,isReturnTrx,boolean,
org.compiere.model.X_C_DocType,setIsSOTrx,void,boolean
org.compiere.model.X_C_DocType,isSOTrx,boolean,
org.compiere.model.X_C_DocType,setIsShipConfirm,void,boolean
org.compiere.model.X_C_DocType,isShipConfirm,boolean,
org.compiere.model.X_C_DocType,setIsSplitWhenDifference,void,boolean
org.compiere.model.X_C_DocType,isSplitWhenDifference,boolean,
org.compiere.model.X_C_DocType,setName,void,java.lang.String
org.compiere.model.X_C_DocType,getName,java.lang.String,
org.compiere.model.X_C_DocType,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_DocType,setPrintName,void,java.lang.String
org.compiere.model.X_C_DocType,getPrintName,java.lang.String,
org.compiere.model.X_C_DocTypeCounter,get_Table_ID,int,
org.compiere.model.X_C_DocTypeCounter,setC_DocTypeCounter_ID,void,int
org.compiere.model.X_C_DocTypeCounter,getC_DocTypeCounter_ID,int,
org.compiere.model.X_C_DocTypeCounter,setC_DocType_ID,void,int
org.compiere.model.X_C_DocTypeCounter,getC_DocType_ID,int,
org.compiere.model.X_C_DocTypeCounter,setCounter_C_DocType_ID,void,int
org.compiere.model.X_C_DocTypeCounter,getCounter_C_DocType_ID,int,
org.compiere.model.X_C_DocTypeCounter,setDescription,void,java.lang.String
org.compiere.model.X_C_DocTypeCounter,getDescription,java.lang.String,
org.compiere.model.X_C_DocTypeCounter,isDocActionValid,boolean,java.lang.String
org.compiere.model.X_C_DocTypeCounter,setDocAction,void,java.lang.String
org.compiere.model.X_C_DocTypeCounter,getDocAction,java.lang.String,
org.compiere.model.X_C_DocTypeCounter,setIsCreateCounter,void,boolean
org.compiere.model.X_C_DocTypeCounter,isCreateCounter,boolean,
org.compiere.model.X_C_DocTypeCounter,setIsValid,void,boolean
org.compiere.model.X_C_DocTypeCounter,isValid,boolean,
org.compiere.model.X_C_DocTypeCounter,setName,void,java.lang.String
org.compiere.model.X_C_DocTypeCounter,getName,java.lang.String,
org.compiere.model.X_C_DocTypeCounter,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_DocTypeCounter,setProcessing,void,boolean
org.compiere.model.X_C_DocTypeCounter,isProcessing,boolean,
org.compiere.model.X_C_DocTypeGroup,get_Table_ID,int,
org.compiere.model.X_C_DocTypeGroup,setC_DocTypeGroup_ID,void,int
org.compiere.model.X_C_DocTypeGroup,getC_DocTypeGroup_ID,int,
org.compiere.model.X_C_DocTypeGroup,setDescription,void,java.lang.String
org.compiere.model.X_C_DocTypeGroup,getDescription,java.lang.String,
org.compiere.model.X_C_DocTypeGroup,setName,void,java.lang.String
org.compiere.model.X_C_DocTypeGroup,getName,java.lang.String,
org.compiere.model.X_C_DocTypeGroup,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_DocTypeGroupLine,get_Table_ID,int,
org.compiere.model.X_C_DocTypeGroupLine,setC_DocTypeGroupLine_ID,void,int
org.compiere.model.X_C_DocTypeGroupLine,getC_DocTypeGroupLine_ID,int,
org.compiere.model.X_C_DocTypeGroupLine,setC_DocTypeGroup_ID,void,int
org.compiere.model.X_C_DocTypeGroupLine,getC_DocTypeGroup_ID,int,
org.compiere.model.X_C_DocTypeGroupLine,setC_DocType_ID,void,int
org.compiere.model.X_C_DocTypeGroupLine,getC_DocType_ID,int,
org.compiere.model.X_C_DocTypeGroupLine,setSeqNo,void,int
org.compiere.model.X_C_DocTypeGroupLine,getSeqNo,int,
org.compiere.model.X_C_DocType_Trl,get_Table_ID,int,
org.compiere.model.X_C_DocType_Trl,setAD_Language,void,java.lang.String
org.compiere.model.X_C_DocType_Trl,getAD_Language,java.lang.String,
org.compiere.model.X_C_DocType_Trl,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_DocType_Trl,setC_DocType_ID,void,int
org.compiere.model.X_C_DocType_Trl,getC_DocType_ID,int,
org.compiere.model.X_C_DocType_Trl,setDocumentNote,void,java.lang.String
org.compiere.model.X_C_DocType_Trl,getDocumentNote,java.lang.String,
org.compiere.model.X_C_DocType_Trl,setIsTranslated,void,boolean
org.compiere.model.X_C_DocType_Trl,isTranslated,boolean,
org.compiere.model.X_C_DocType_Trl,setName,void,java.lang.String
org.compiere.model.X_C_DocType_Trl,getName,java.lang.String,
org.compiere.model.X_C_DocType_Trl,setPrintName,void,java.lang.String
org.compiere.model.X_C_DocType_Trl,getPrintName,java.lang.String,
org.compiere.model.X_C_Dunning,get_Table_ID,int,
org.compiere.model.X_C_Dunning,setC_Dunning_ID,void,int
org.compiere.model.X_C_Dunning,getC_Dunning_ID,int,
org.compiere.model.X_C_Dunning,setCreateLevelsSequentially,void,boolean
org.compiere.model.X_C_Dunning,isCreateLevelsSequentially,boolean,
org.compiere.model.X_C_Dunning,setDescription,void,java.lang.String
org.compiere.model.X_C_Dunning,getDescription,java.lang.String,
org.compiere.model.X_C_Dunning,setIsDefault,void,boolean
org.compiere.model.X_C_Dunning,isDefault,boolean,
org.compiere.model.X_C_Dunning,setName,void,java.lang.String
org.compiere.model.X_C_Dunning,getName,java.lang.String,
org.compiere.model.X_C_Dunning,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_Dunning,setSendDunningLetter,void,boolean
org.compiere.model.X_C_Dunning,isSendDunningLetter,boolean,
org.compiere.model.X_C_DunningLevel,get_Table_ID,int,
org.compiere.model.X_C_DunningLevel,setC_DunningLevel_ID,void,int
org.compiere.model.X_C_DunningLevel,getC_DunningLevel_ID,int,
org.compiere.model.X_C_DunningLevel,setC_Dunning_ID,void,int
org.compiere.model.X_C_DunningLevel,getC_Dunning_ID,int,
org.compiere.model.X_C_DunningLevel,setC_PaymentTerm_ID,void,int
org.compiere.model.X_C_DunningLevel,getC_PaymentTerm_ID,int,
org.compiere.model.X_C_DunningLevel,setChargeFee,void,boolean
org.compiere.model.X_C_DunningLevel,isChargeFee,boolean,
org.compiere.model.X_C_DunningLevel,setChargeInterest,void,boolean
org.compiere.model.X_C_DunningLevel,isChargeInterest,boolean,
org.compiere.model.X_C_DunningLevel,setDaysAfterDue,void,java.math.BigDecimal
org.compiere.model.X_C_DunningLevel,getDaysAfterDue,java.math.BigDecimal,
org.compiere.model.X_C_DunningLevel,setDaysBetweenDunning,void,int
org.compiere.model.X_C_DunningLevel,getDaysBetweenDunning,int,
org.compiere.model.X_C_DunningLevel,setDescription,void,java.lang.String
org.compiere.model.X_C_DunningLevel,getDescription,java.lang.String,
org.compiere.model.X_C_DunningLevel,setDunning_PrintFormat_ID,void,int
org.compiere.model.X_C_DunningLevel,getDunning_PrintFormat_ID,int,
org.compiere.model.X_C_DunningLevel,setFeeAmt,void,java.math.BigDecimal
org.compiere.model.X_C_DunningLevel,getFeeAmt,java.math.BigDecimal,
org.compiere.model.X_C_DunningLevel,setInterestPercent,void,java.math.BigDecimal
org.compiere.model.X_C_DunningLevel,getInterestPercent,java.math.BigDecimal,
org.compiere.model.X_C_DunningLevel,isInvoiceCollectionTypeValid,boolean,java.lang.String
org.compiere.model.X_C_DunningLevel,setInvoiceCollectionType,void,java.lang.String
org.compiere.model.X_C_DunningLevel,getInvoiceCollectionType,java.lang.String,
org.compiere.model.X_C_DunningLevel,setIsSetCreditStop,void,boolean
org.compiere.model.X_C_DunningLevel,isSetCreditStop,boolean,
org.compiere.model.X_C_DunningLevel,setIsSetPaymentTerm,void,boolean
org.compiere.model.X_C_DunningLevel,isSetPaymentTerm,boolean,
org.compiere.model.X_C_DunningLevel,setIsShowAllDue,void,boolean
org.compiere.model.X_C_DunningLevel,isShowAllDue,boolean,
org.compiere.model.X_C_DunningLevel,setIsShowNotDue,void,boolean
org.compiere.model.X_C_DunningLevel,isShowNotDue,boolean,
org.compiere.model.X_C_DunningLevel,setName,void,java.lang.String
org.compiere.model.X_C_DunningLevel,getName,java.lang.String,
org.compiere.model.X_C_DunningLevel,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_DunningLevel,setNote,void,java.lang.String
org.compiere.model.X_C_DunningLevel,getNote,java.lang.String,
org.compiere.model.X_C_DunningLevel,setPrintName,void,java.lang.String
org.compiere.model.X_C_DunningLevel,getPrintName,java.lang.String,
org.compiere.model.X_C_DunningLevel_Trl,get_Table_ID,int,
org.compiere.model.X_C_DunningLevel_Trl,setAD_Language,void,java.lang.String
org.compiere.model.X_C_DunningLevel_Trl,getAD_Language,java.lang.String,
org.compiere.model.X_C_DunningLevel_Trl,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_DunningLevel_Trl,setC_DunningLevel_ID,void,int
org.compiere.model.X_C_DunningLevel_Trl,getC_DunningLevel_ID,int,
org.compiere.model.X_C_DunningLevel_Trl,setIsTranslated,void,boolean
org.compiere.model.X_C_DunningLevel_Trl,isTranslated,boolean,
org.compiere.model.X_C_DunningLevel_Trl,setNote,void,java.lang.String
org.compiere.model.X_C_DunningLevel_Trl,getNote,java.lang.String,
org.compiere.model.X_C_DunningLevel_Trl,setPrintName,void,java.lang.String
org.compiere.model.X_C_DunningLevel_Trl,getPrintName,java.lang.String,
org.compiere.model.X_C_DunningRun,get_Table_ID,int,
org.compiere.model.X_C_DunningRun,setC_DunningLevel_ID,void,int
org.compiere.model.X_C_DunningRun,getC_DunningLevel_ID,int,
org.compiere.model.X_C_DunningRun,setC_DunningRun_ID,void,int
org.compiere.model.X_C_DunningRun,getC_DunningRun_ID,int,
org.compiere.model.X_C_DunningRun,setDescription,void,java.lang.String
org.compiere.model.X_C_DunningRun,getDescription,java.lang.String,
org.compiere.model.X_C_DunningRun,setDunningDate,void,java.sql.Timestamp
org.compiere.model.X_C_DunningRun,getDunningDate,java.sql.Timestamp,
org.compiere.model.X_C_DunningRun,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_DunningRun,setProcessed,void,boolean
org.compiere.model.X_C_DunningRun,isProcessed,boolean,
org.compiere.model.X_C_DunningRun,setProcessing,void,boolean
org.compiere.model.X_C_DunningRun,isProcessing,boolean,
org.compiere.model.X_C_DunningRun,setSendIt,void,java.lang.String
org.compiere.model.X_C_DunningRun,getSendIt,java.lang.String,
org.compiere.model.X_C_DunningRunEntry,get_Table_ID,int,
org.compiere.model.X_C_DunningRunEntry,setAD_User_ID,void,int
org.compiere.model.X_C_DunningRunEntry,getAD_User_ID,int,
org.compiere.model.X_C_DunningRunEntry,setAmt,void,java.math.BigDecimal
org.compiere.model.X_C_DunningRunEntry,getAmt,java.math.BigDecimal,
org.compiere.model.X_C_DunningRunEntry,setC_BPartner_ID,void,int
org.compiere.model.X_C_DunningRunEntry,getC_BPartner_ID,int,
org.compiere.model.X_C_DunningRunEntry,setC_BPartner_Location_ID,void,int
org.compiere.model.X_C_DunningRunEntry,getC_BPartner_Location_ID,int,
org.compiere.model.X_C_DunningRunEntry,setC_Currency_ID,void,int
org.compiere.model.X_C_DunningRunEntry,getC_Currency_ID,int,
org.compiere.model.X_C_DunningRunEntry,setC_DunningRunEntry_ID,void,int
org.compiere.model.X_C_DunningRunEntry,getC_DunningRunEntry_ID,int,
org.compiere.model.X_C_DunningRunEntry,setC_DunningRun_ID,void,int
org.compiere.model.X_C_DunningRunEntry,getC_DunningRun_ID,int,
org.compiere.model.X_C_DunningRunEntry,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_DunningRunEntry,setNote,void,java.lang.String
org.compiere.model.X_C_DunningRunEntry,getNote,java.lang.String,
org.compiere.model.X_C_DunningRunEntry,setProcessed,void,boolean
org.compiere.model.X_C_DunningRunEntry,isProcessed,boolean,
org.compiere.model.X_C_DunningRunEntry,setQty,void,java.math.BigDecimal
org.compiere.model.X_C_DunningRunEntry,getQty,java.math.BigDecimal,
org.compiere.model.X_C_DunningRunEntry,setSalesRep_ID,void,int
org.compiere.model.X_C_DunningRunEntry,getSalesRep_ID,int,
org.compiere.model.X_C_DunningRunLine,get_Table_ID,int,
org.compiere.model.X_C_DunningRunLine,setAmt,void,java.math.BigDecimal
org.compiere.model.X_C_DunningRunLine,getAmt,java.math.BigDecimal,
org.compiere.model.X_C_DunningRunLine,setC_DunningRunEntry_ID,void,int
org.compiere.model.X_C_DunningRunLine,getC_DunningRunEntry_ID,int,
org.compiere.model.X_C_DunningRunLine,setC_DunningRunLine_ID,void,int
org.compiere.model.X_C_DunningRunLine,getC_DunningRunLine_ID,int,
org.compiere.model.X_C_DunningRunLine,setC_Invoice_ID,void,int
org.compiere.model.X_C_DunningRunLine,getC_Invoice_ID,int,
org.compiere.model.X_C_DunningRunLine,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_DunningRunLine,setC_Payment_ID,void,int
org.compiere.model.X_C_DunningRunLine,getC_Payment_ID,int,
org.compiere.model.X_C_DunningRunLine,setConvertedAmt,void,java.math.BigDecimal
org.compiere.model.X_C_DunningRunLine,getConvertedAmt,java.math.BigDecimal,
org.compiere.model.X_C_DunningRunLine,setDaysDue,void,int
org.compiere.model.X_C_DunningRunLine,getDaysDue,int,
org.compiere.model.X_C_DunningRunLine,setFeeAmt,void,java.math.BigDecimal
org.compiere.model.X_C_DunningRunLine,getFeeAmt,java.math.BigDecimal,
org.compiere.model.X_C_DunningRunLine,setInterestAmt,void,java.math.BigDecimal
org.compiere.model.X_C_DunningRunLine,getInterestAmt,java.math.BigDecimal,
org.compiere.model.X_C_DunningRunLine,setIsInDispute,void,boolean
org.compiere.model.X_C_DunningRunLine,isInDispute,boolean,
org.compiere.model.X_C_DunningRunLine,setOpenAmt,void,java.math.BigDecimal
org.compiere.model.X_C_DunningRunLine,getOpenAmt,java.math.BigDecimal,
org.compiere.model.X_C_DunningRunLine,setProcessed,void,boolean
org.compiere.model.X_C_DunningRunLine,isProcessed,boolean,
org.compiere.model.X_C_DunningRunLine,setTimesDunned,void,int
org.compiere.model.X_C_DunningRunLine,getTimesDunned,int,
org.compiere.model.X_C_DunningRunLine,setTotalAmt,void,java.math.BigDecimal
org.compiere.model.X_C_DunningRunLine,getTotalAmt,java.math.BigDecimal,
org.compiere.model.X_C_Element,get_Table_ID,int,
org.compiere.model.X_C_Element,setAD_Tree_ID,void,int
org.compiere.model.X_C_Element,getAD_Tree_ID,int,
org.compiere.model.X_C_Element,setC_Element_ID,void,int
org.compiere.model.X_C_Element,getC_Element_ID,int,
org.compiere.model.X_C_Element,setDescription,void,java.lang.String
org.compiere.model.X_C_Element,getDescription,java.lang.String,
org.compiere.model.X_C_Element,isElementTypeValid,boolean,java.lang.String
org.compiere.model.X_C_Element,setElementType,void,java.lang.String
org.compiere.model.X_C_Element,getElementType,java.lang.String,
org.compiere.model.X_C_Element,setIsBalancing,void,boolean
org.compiere.model.X_C_Element,isBalancing,boolean,
org.compiere.model.X_C_Element,setIsNaturalAccount,void,boolean
org.compiere.model.X_C_Element,isNaturalAccount,boolean,
org.compiere.model.X_C_Element,setName,void,java.lang.String
org.compiere.model.X_C_Element,getName,java.lang.String,
org.compiere.model.X_C_Element,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_Element,setVFormat,void,java.lang.String
org.compiere.model.X_C_Element,getVFormat,java.lang.String,
org.compiere.model.X_C_ElementValue,get_Table_ID,int,
org.compiere.model.X_C_ElementValue,isAccountSignValid,boolean,java.lang.String
org.compiere.model.X_C_ElementValue,setAccountSign,void,java.lang.String
org.compiere.model.X_C_ElementValue,getAccountSign,java.lang.String,
org.compiere.model.X_C_ElementValue,isAccountTypeValid,boolean,java.lang.String
org.compiere.model.X_C_ElementValue,setAccountType,void,java.lang.String
org.compiere.model.X_C_ElementValue,getAccountType,java.lang.String,
org.compiere.model.X_C_ElementValue,setC_BankAccount_ID,void,int
org.compiere.model.X_C_ElementValue,getC_BankAccount_ID,int,
org.compiere.model.X_C_ElementValue,setC_Currency_ID,void,int
org.compiere.model.X_C_ElementValue,getC_Currency_ID,int,
org.compiere.model.X_C_ElementValue,setC_ElementValue_ID,void,int
org.compiere.model.X_C_ElementValue,getC_ElementValue_ID,int,
org.compiere.model.X_C_ElementValue,setC_Element_ID,void,int
org.compiere.model.X_C_ElementValue,getC_Element_ID,int,
org.compiere.model.X_C_ElementValue,setDescription,void,java.lang.String
org.compiere.model.X_C_ElementValue,getDescription,java.lang.String,
org.compiere.model.X_C_ElementValue,setIsBankAccount,void,boolean
org.compiere.model.X_C_ElementValue,isBankAccount,boolean,
org.compiere.model.X_C_ElementValue,setIsDocControlled,void,boolean
org.compiere.model.X_C_ElementValue,isDocControlled,boolean,
org.compiere.model.X_C_ElementValue,setIsForeignCurrency,void,boolean
org.compiere.model.X_C_ElementValue,isForeignCurrency,boolean,
org.compiere.model.X_C_ElementValue,setIsSummary,void,boolean
org.compiere.model.X_C_ElementValue,isSummary,boolean,
org.compiere.model.X_C_ElementValue,setName,void,java.lang.String
org.compiere.model.X_C_ElementValue,getName,java.lang.String,
org.compiere.model.X_C_ElementValue,setPostActual,void,boolean
org.compiere.model.X_C_ElementValue,isPostActual,boolean,
org.compiere.model.X_C_ElementValue,setPostBudget,void,boolean
org.compiere.model.X_C_ElementValue,isPostBudget,boolean,
org.compiere.model.X_C_ElementValue,setPostEncumbrance,void,boolean
org.compiere.model.X_C_ElementValue,isPostEncumbrance,boolean,
org.compiere.model.X_C_ElementValue,setPostStatistical,void,boolean
org.compiere.model.X_C_ElementValue,isPostStatistical,boolean,
org.compiere.model.X_C_ElementValue,setValidFrom,void,java.sql.Timestamp
org.compiere.model.X_C_ElementValue,getValidFrom,java.sql.Timestamp,
org.compiere.model.X_C_ElementValue,setValidTo,void,java.sql.Timestamp
org.compiere.model.X_C_ElementValue,getValidTo,java.sql.Timestamp,
org.compiere.model.X_C_ElementValue,setValue,void,java.lang.String
org.compiere.model.X_C_ElementValue,getValue,java.lang.String,
org.compiere.model.X_C_ElementValue,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_ElementValue_Trl,get_Table_ID,int,
org.compiere.model.X_C_ElementValue_Trl,setAD_Language,void,java.lang.String
org.compiere.model.X_C_ElementValue_Trl,getAD_Language,java.lang.String,
org.compiere.model.X_C_ElementValue_Trl,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_ElementValue_Trl,setC_ElementValue_ID,void,int
org.compiere.model.X_C_ElementValue_Trl,getC_ElementValue_ID,int,
org.compiere.model.X_C_ElementValue_Trl,setDescription,void,java.lang.String
org.compiere.model.X_C_ElementValue_Trl,getDescription,java.lang.String,
org.compiere.model.X_C_ElementValue_Trl,setIsTranslated,void,boolean
org.compiere.model.X_C_ElementValue_Trl,isTranslated,boolean,
org.compiere.model.X_C_ElementValue_Trl,setName,void,java.lang.String
org.compiere.model.X_C_ElementValue_Trl,getName,java.lang.String,
org.compiere.model.X_C_Greeting,get_Table_ID,int,
org.compiere.model.X_C_Greeting,setC_Greeting_ID,void,int
org.compiere.model.X_C_Greeting,getC_Greeting_ID,int,
org.compiere.model.X_C_Greeting,setGreeting,void,java.lang.String
org.compiere.model.X_C_Greeting,getGreeting,java.lang.String,
org.compiere.model.X_C_Greeting,setIsDefault,void,boolean
org.compiere.model.X_C_Greeting,isDefault,boolean,
org.compiere.model.X_C_Greeting,setIsFirstNameOnly,void,boolean
org.compiere.model.X_C_Greeting,isFirstNameOnly,boolean,
org.compiere.model.X_C_Greeting,setName,void,java.lang.String
org.compiere.model.X_C_Greeting,getName,java.lang.String,
org.compiere.model.X_C_Greeting,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_Greeting_Trl,get_Table_ID,int,
org.compiere.model.X_C_Greeting_Trl,setAD_Language,void,java.lang.String
org.compiere.model.X_C_Greeting_Trl,getAD_Language,java.lang.String,
org.compiere.model.X_C_Greeting_Trl,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_Greeting_Trl,setC_Greeting_ID,void,int
org.compiere.model.X_C_Greeting_Trl,getC_Greeting_ID,int,
org.compiere.model.X_C_Greeting_Trl,setGreeting,void,java.lang.String
org.compiere.model.X_C_Greeting_Trl,getGreeting,java.lang.String,
org.compiere.model.X_C_Greeting_Trl,setIsTranslated,void,boolean
org.compiere.model.X_C_Greeting_Trl,isTranslated,boolean,
org.compiere.model.X_C_Greeting_Trl,setName,void,java.lang.String
org.compiere.model.X_C_Greeting_Trl,getName,java.lang.String,
org.compiere.model.X_C_IndustryCode,get_Table_ID,int,
org.compiere.model.X_C_IndustryCode,setC_IndustryCode_ID,void,int
org.compiere.model.X_C_IndustryCode,getC_IndustryCode_ID,int,
org.compiere.model.X_C_IndustryCode,setDescription,void,java.lang.String
org.compiere.model.X_C_IndustryCode,getDescription,java.lang.String,
org.compiere.model.X_C_IndustryCode,setName,void,java.lang.String
org.compiere.model.X_C_IndustryCode,getName,java.lang.String,
org.compiere.model.X_C_IndustryCode,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_IndustryCode,setValue,void,java.lang.String
org.compiere.model.X_C_IndustryCode,getValue,java.lang.String,
org.compiere.model.X_C_InterOrg_Acct,get_Table_ID,int,
org.compiere.model.X_C_InterOrg_Acct,setAD_OrgTo_ID,void,int
org.compiere.model.X_C_InterOrg_Acct,getAD_OrgTo_ID,int,
org.compiere.model.X_C_InterOrg_Acct,setC_AcctSchema_ID,void,int
org.compiere.model.X_C_InterOrg_Acct,getC_AcctSchema_ID,int,
org.compiere.model.X_C_InterOrg_Acct,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_InterOrg_Acct,setIntercompanyDueFrom_Acct,void,int
org.compiere.model.X_C_InterOrg_Acct,getIntercompanyDueFrom_Acct,int,
org.compiere.model.X_C_InterOrg_Acct,setIntercompanyDueTo_Acct,void,int
org.compiere.model.X_C_InterOrg_Acct,getIntercompanyDueTo_Acct,int,
org.compiere.model.X_C_Invoice,get_Table_ID,int,
org.compiere.model.X_C_Invoice,setAD_OrgTrx_ID,void,int
org.compiere.model.X_C_Invoice,getAD_OrgTrx_ID,int,
org.compiere.model.X_C_Invoice,setAD_User_ID,void,int
org.compiere.model.X_C_Invoice,getAD_User_ID,int,
org.compiere.model.X_C_Invoice,setC_Activity_ID,void,int
org.compiere.model.X_C_Invoice,getC_Activity_ID,int,
org.compiere.model.X_C_Invoice,setC_BP_BankAccount_ID,void,int
org.compiere.model.X_C_Invoice,getC_BP_BankAccount_ID,int,
org.compiere.model.X_C_Invoice,setC_BPartnerSR_ID,void,int
org.compiere.model.X_C_Invoice,getC_BPartnerSR_ID,int,
org.compiere.model.X_C_Invoice,setC_BPartner_ID,void,int
org.compiere.model.X_C_Invoice,getC_BPartner_ID,int,
org.compiere.model.X_C_Invoice,setC_BPartner_Location_ID,void,int
org.compiere.model.X_C_Invoice,getC_BPartner_Location_ID,int,
org.compiere.model.X_C_Invoice,setC_Campaign_ID,void,int
org.compiere.model.X_C_Invoice,getC_Campaign_ID,int,
org.compiere.model.X_C_Invoice,setC_CashLine_ID,void,int
org.compiere.model.X_C_Invoice,getC_CashLine_ID,int,
org.compiere.model.X_C_Invoice,setC_Charge_ID,void,int
org.compiere.model.X_C_Invoice,getC_Charge_ID,int,
org.compiere.model.X_C_Invoice,setC_ConversionType_ID,void,int
org.compiere.model.X_C_Invoice,getC_ConversionType_ID,int,
org.compiere.model.X_C_Invoice,setC_Currency_ID,void,int
org.compiere.model.X_C_Invoice,getC_Currency_ID,int,
