class,method,returnType,parameters
net.jforum.dao.RankingDAO,delete,void,int
net.jforum.dao.RankingDAO,update,void,net.jforum.entities.Ranking
net.jforum.dao.RankingDAO,addNew,void,net.jforum.entities.Ranking
net.jforum.dao.RankingDAO,selectSpecials,java.util.List<net.jforum.entities.Ranking>,
net.jforum.dao.RegEmailDAO,selectAll,java.util.SortedMap<java.lang.String, net.jforum.entities.Group>,
net.jforum.dao.RegEmailDAO,addRegEmail,void,java.lang.String;net.jforum.entities.Group
net.jforum.dao.RegEmailDAO,deleteRegEmail,void,java.lang.String
net.jforum.dao.SmilieDAO,addNew,int,net.jforum.entities.Smilie
net.jforum.dao.SmilieDAO,delete,void,int
net.jforum.dao.SmilieDAO,update,void,net.jforum.entities.Smilie
net.jforum.dao.SmilieDAO,selectAll,java.util.List<net.jforum.entities.Smilie>,
net.jforum.dao.SmilieDAO,selectById,net.jforum.entities.Smilie,int
net.jforum.dao.SpamDAO,selectAll,java.util.List<java.lang.String>,
net.jforum.dao.SpamDAO,addSpam,void,java.lang.String
net.jforum.dao.SpamDAO,deleteSpam,void,java.lang.String
net.jforum.dao.sqlserver.SqlServer2000DataAccessDriver,newPostDAO,net.jforum.dao.PostDAO,
net.jforum.dao.sqlserver.SqlServer2000DataAccessDriver,newTopicDAO,net.jforum.dao.TopicDAO,
net.jforum.dao.sqlserver.SqlServer2000DataAccessDriver,newUserDAO,net.jforum.dao.UserDAO,
net.jforum.dao.sqlserver.SqlServer2000ModerationLogDAO,selectAll,java.util.List<net.jforum.entities.ModerationLog>,int;int
net.jforum.dao.sqlserver.SqlServer2000PostDAO,selectAllByTopicByLimit,java.util.List<net.jforum.entities.Post>,int;int;int
net.jforum.dao.sqlserver.SqlServer2000PostDAO,selectByUserByLimit,java.util.List<net.jforum.entities.Post>,int;int;int
net.jforum.dao.sqlserver.SqlServer2000PostDAO,selectLatestByForumForRSS,java.util.List<net.jforum.entities.Post>,int;int
net.jforum.dao.sqlserver.SqlServer2000PostDAO,selectLatestForRSS,java.util.List<net.jforum.entities.Post>,int
net.jforum.dao.sqlserver.SqlServer2000PostDAO,selectHotForRSS,java.util.List<net.jforum.entities.Post>,int
net.jforum.dao.sqlserver.SqlServer2000TopicDAO,selectAllByForumByLimit,java.util.List<net.jforum.entities.Topic>,int;int;int
net.jforum.dao.sqlserver.SqlServer2000TopicDAO,selectByUserByLimit,java.util.List<net.jforum.entities.Topic>,int;int;int
net.jforum.dao.sqlserver.SqlServer2000TopicDAO,selectRecentTopics,java.util.List<net.jforum.entities.Topic>,int
net.jforum.dao.sqlserver.SqlServer2000TopicDAO,selectRecentTopics,java.util.List<net.jforum.entities.Topic>,int;int
net.jforum.dao.sqlserver.SqlServer2000TopicDAO,selectHottestTopics,java.util.List<net.jforum.entities.Topic>,int
net.jforum.dao.sqlserver.SqlServer2000TopicDAO,fillTopicsDataByLimit,java.util.List<net.jforum.entities.Topic>,java.sql.PreparedStatement;int
net.jforum.dao.sqlserver.SqlServer2000UserDAO,selectAll,java.util.List<net.jforum.entities.User>,int;int
net.jforum.dao.sqlserver.SqlServer2000UserDAO,selectAllByGroup,java.util.List<net.jforum.entities.User>,int;int;int
net.jforum.dao.sqlserver.SqlServer2000UserDAO,selectAllWithKarma,java.util.List<net.jforum.entities.User>,int;int
net.jforum.dao.sqlserver.SqlServerDataAccessDriver,newPostDAO,net.jforum.dao.PostDAO,
net.jforum.dao.sqlserver.SqlServerDataAccessDriver,newTopicDAO,net.jforum.dao.TopicDAO,
net.jforum.dao.sqlserver.SqlServerDataAccessDriver,newUserDAO,net.jforum.dao.UserDAO,
net.jforum.dao.sqlserver.SqlServerDataAccessDriver,newKarmaDAO,net.jforum.dao.KarmaDAO,
net.jforum.dao.sqlserver.SqlServerDataAccessDriver,newModerationLogDAO,net.jforum.dao.ModerationLogDAO,
net.jforum.dao.sqlserver.SqlServerKarmaDAO,getMostRatedUserByPeriod,java.util.List<net.jforum.entities.User>,int;java.util.Date;java.util.Date;java.lang.String
net.jforum.dao.sqlserver.SqlServerModerationLogDAO,selectAll,java.util.List<net.jforum.entities.ModerationLog>,int;int
net.jforum.dao.sqlserver.SqlServerPostDAO,selectAllByTopicByLimit,java.util.List<net.jforum.entities.Post>,int;int;int
net.jforum.dao.sqlserver.SqlServerPostDAO,selectByUserByLimit,java.util.List<net.jforum.entities.Post>,int;int;int
net.jforum.dao.sqlserver.SqlServerTopicDAO,selectAllByForumByLimit,java.util.List<net.jforum.entities.Topic>,int;int;int
net.jforum.dao.sqlserver.SqlServerTopicDAO,selectByUserByLimit,java.util.List<net.jforum.entities.Topic>,int;int;int
net.jforum.dao.sqlserver.SqlServerTopicDAO,selectRecentTopics,java.util.List<net.jforum.entities.Topic>,int;int
net.jforum.dao.sqlserver.SqlServerUserDAO,selectAll,java.util.List<net.jforum.entities.User>,int;int
net.jforum.dao.sqlserver.SqlServerUserDAO,selectAllByGroup,java.util.List<net.jforum.entities.User>,int;int;int
net.jforum.dao.sqlserver.SqlServerUserDAO,selectAllWithKarma,java.util.List<net.jforum.entities.User>,int;int
net.jforum.dao.SqlServerVersionWorkarounder,handleWorkarounds,void,java.sql.Connection
net.jforum.dao.SqlServerVersionWorkarounder,handleSQLServer2000,void,
net.jforum.dao.SqlServerVersionWorkarounder,handleSQLServer2005xPlus,void,
net.jforum.dao.SummaryDAO,selectLastPosts,java.util.List<net.jforum.entities.Post>,java.util.Date;java.util.Date
net.jforum.dao.SummaryDAO,listRecipients,java.util.List<java.lang.String>,
net.jforum.dao.TopicDAO,fixFirstLastPostId,void,int
net.jforum.dao.TopicDAO,selectById,net.jforum.entities.Topic,int
net.jforum.dao.TopicDAO,selectRaw,net.jforum.entities.Topic,int
net.jforum.dao.TopicDAO,selectAllByForum,java.util.List<net.jforum.entities.Topic>,int
net.jforum.dao.TopicDAO,selectTopicTitlesByIds,java.util.List<java.util.Map<java.lang.String, java.lang.Object>>,java.util.Collection<?>
net.jforum.dao.TopicDAO,selectAllByForumByLimit,java.util.List<net.jforum.entities.Topic>,int;int;int
net.jforum.dao.TopicDAO,selectByUserByLimit,java.util.List<net.jforum.entities.Topic>,int;int;int
net.jforum.dao.TopicDAO,countUserTopics,int,int
net.jforum.dao.TopicDAO,countAllTopics,int,
net.jforum.dao.TopicDAO,delete,void,net.jforum.entities.Topic;boolean
net.jforum.dao.TopicDAO,deleteTopics,void,java.util.List<net.jforum.entities.Topic>;boolean
net.jforum.dao.TopicDAO,deleteByForum,void,int
net.jforum.dao.TopicDAO,update,void,net.jforum.entities.Topic
net.jforum.dao.TopicDAO,addNew,int,net.jforum.entities.Topic
net.jforum.dao.TopicDAO,incrementTotalViews,void,int
net.jforum.dao.TopicDAO,incrementTotalReplies,void,int
net.jforum.dao.TopicDAO,decrementTotalReplies,void,int
net.jforum.dao.TopicDAO,setLastPostId,void,int;int
net.jforum.dao.TopicDAO,getMaxPostId,int,int
net.jforum.dao.TopicDAO,getTotalPosts,int,int
net.jforum.dao.TopicDAO,notifyUsers,java.util.List<net.jforum.entities.User>,net.jforum.entities.Topic
net.jforum.dao.TopicDAO,subscribeUsers,void,int;java.util.List<net.jforum.entities.User>
net.jforum.dao.TopicDAO,subscribeUser,void,int;int
net.jforum.dao.TopicDAO,isUserSubscribed,boolean,int;int
net.jforum.dao.TopicDAO,removeSubscription,void,int;int
net.jforum.dao.TopicDAO,removeSubscriptionByTopic,void,int
net.jforum.dao.TopicDAO,updateReadStatus,void,int;int;boolean
net.jforum.dao.TopicDAO,lockUnlock,void,int[];int
net.jforum.dao.TopicDAO,selectRecentTopics,java.util.List<net.jforum.entities.Topic>,int
net.jforum.dao.TopicDAO,selectRecentTopics,java.util.List<net.jforum.entities.Topic>,int;int
net.jforum.dao.TopicDAO,selectHottestTopics,java.util.List<net.jforum.entities.Topic>,int
net.jforum.dao.TopicDAO,setFirstPostId,void,int;int
net.jforum.dao.TopicDAO,getMinPostId,int,int
net.jforum.dao.TopicDAO,setModerationStatus,void,int;boolean
net.jforum.dao.TopicDAO,setModerationStatusByTopic,void,int;boolean
net.jforum.dao.TopicDAO,topicPosters,java.util.Map<java.lang.Integer, net.jforum.entities.User>,int
net.jforum.dao.TopicDAO,findTopicsByDateRange,net.jforum.search.SearchResult<net.jforum.entities.Topic>,net.jforum.search.SearchArgs
net.jforum.dao.TopicDAO,selectWatchesByUser,java.util.List<java.util.Map<java.lang.String, java.lang.Object>>,int
net.jforum.dao.TreeGroupDAO,selectGroups,java.util.List<net.jforum.util.GroupNode>,int
net.jforum.dao.UserDAO,selectById,net.jforum.entities.User,int
net.jforum.dao.UserDAO,selectByName,net.jforum.entities.User,java.lang.String
net.jforum.dao.UserDAO,selectAll,java.util.List<net.jforum.entities.User>,
net.jforum.dao.UserDAO,selectAllWithKarma,java.util.List<net.jforum.entities.User>,
net.jforum.dao.UserDAO,selectAllByGroup,java.util.List<net.jforum.entities.User>,int;int;int
net.jforum.dao.UserDAO,selectAllWithKarma,java.util.List<net.jforum.entities.User>,int;int
net.jforum.dao.UserDAO,findByName,java.util.List<net.jforum.entities.User>,java.lang.String;boolean
net.jforum.dao.UserDAO,selectAll,java.util.List<net.jforum.entities.User>,int;int
net.jforum.dao.UserDAO,delete,void,int
net.jforum.dao.UserDAO,undelete,void,int
net.jforum.dao.UserDAO,update,void,net.jforum.entities.User
net.jforum.dao.UserDAO,addNew,int,net.jforum.entities.User;int
net.jforum.dao.UserDAO,addNewWithId,void,net.jforum.entities.User
net.jforum.dao.UserDAO,setActive,void,int;boolean
net.jforum.dao.UserDAO,setRanking,void,int;int
net.jforum.dao.UserDAO,incrementPosts,void,int
net.jforum.dao.UserDAO,decrementPosts,void,int
net.jforum.dao.UserDAO,getLastUserInfo,net.jforum.entities.User,
net.jforum.dao.UserDAO,getTotalUsers,int,
net.jforum.dao.UserDAO,getTotalUsersByGroup,int,int
net.jforum.dao.UserDAO,isDeleted,boolean,int
net.jforum.dao.UserDAO,isUsernameRegistered,boolean,java.lang.String
net.jforum.dao.UserDAO,validateLogin,net.jforum.entities.User,java.lang.String;java.lang.String
net.jforum.dao.UserDAO,addToGroup,void,int;int[]
net.jforum.dao.UserDAO,removeFromGroup,void,int;int[]
net.jforum.dao.UserDAO,writeLostPasswordHash,void,java.lang.String;java.lang.String
net.jforum.dao.UserDAO,validateLostPasswordHash,boolean,java.lang.String;java.lang.String
net.jforum.dao.UserDAO,saveNewPassword,void,java.lang.String;java.lang.String
net.jforum.dao.UserDAO,getUsernameByEmail,java.lang.String,java.lang.String
net.jforum.dao.UserDAO,findByEmail,net.jforum.entities.User,java.lang.String
net.jforum.dao.UserDAO,getTotalUsersWithEmail,int,java.lang.String
net.jforum.dao.UserDAO,findAllUsersByEmail,java.util.List<net.jforum.entities.User>,java.lang.String;int;int
net.jforum.dao.UserDAO,findAllUsersByIp,java.util.List<net.jforum.entities.User>,java.lang.String;int;int
net.jforum.dao.UserDAO,getTotalUsersByIp,int,java.lang.String
net.jforum.dao.UserDAO,validateActivationKeyHash,boolean,int;java.lang.String
net.jforum.dao.UserDAO,writeUserActive,void,int
net.jforum.dao.UserDAO,updateLastVisit,void,int;java.util.Date
net.jforum.dao.UserDAO,updateUsername,void,int;java.lang.String
net.jforum.dao.UserDAO,hasUsernameChanged,boolean,int;java.lang.String
net.jforum.dao.UserDAO,saveUserAuthHash,void,int;java.lang.String
net.jforum.dao.UserDAO,getUserAuthHash,java.lang.String,int
net.jforum.dao.UserDAO,pendingActivations,java.util.List<net.jforum.entities.User>,
net.jforum.dao.UserSessionDAO,add,void,net.jforum.entities.UserSession;java.sql.Connection
net.jforum.dao.UserSessionDAO,update,void,net.jforum.entities.UserSession;java.sql.Connection
net.jforum.dao.UserSessionDAO,selectById,net.jforum.entities.UserSession,net.jforum.entities.UserSession;java.sql.Connection
net.jforum.dao.UserSessionDAO,fetchLastVisitTime,java.util.Date,net.jforum.entities.UserSession;java.sql.Connection
net.jforum.DataSourceConnection,init,void,
net.jforum.DataSourceConnection,getConnection,java.sql.Connection,
net.jforum.DBConnection,createInstance,boolean,
net.jforum.DBConnection,getImplementation,net.jforum.DBConnection,
net.jforum.DBConnection,isDatabaseUp,boolean,
net.jforum.DBConnection,init,void,
net.jforum.DBConnection,getConnection,java.sql.Connection,
net.jforum.DBConnection,releaseConnection,void,java.sql.Connection
net.jforum.DBConnection,realReleaseAllConnections,void,
net.jforum.entities.Attachment,getId,int,
net.jforum.entities.Attachment,setId,void,int
net.jforum.entities.Attachment,getPostId,int,
net.jforum.entities.Attachment,setPostId,void,int
net.jforum.entities.Attachment,getPrivmsgsId,int,
net.jforum.entities.Attachment,setPrivmsgsId,void,int
net.jforum.entities.Attachment,getUserId,int,
net.jforum.entities.Attachment,setUserId,void,int
net.jforum.entities.Attachment,getInfo,net.jforum.entities.AttachmentInfo,
net.jforum.entities.Attachment,setInfo,void,net.jforum.entities.AttachmentInfo
net.jforum.entities.Attachment,hasThumb,boolean,
net.jforum.entities.Attachment,thumbPath,java.lang.String,
net.jforum.entities.Attachment,isPicture,boolean,java.lang.String
net.jforum.entities.AttachmentExtension,isAllow,boolean,
net.jforum.entities.AttachmentExtension,setAllow,void,boolean
net.jforum.entities.AttachmentExtension,getComment,java.lang.String,
net.jforum.entities.AttachmentExtension,setComment,void,java.lang.String
net.jforum.entities.AttachmentExtension,getExtension,java.lang.String,
net.jforum.entities.AttachmentExtension,setExtension,void,java.lang.String
net.jforum.entities.AttachmentExtension,getExtensionGroupId,int,
net.jforum.entities.AttachmentExtension,setExtensionGroupId,void,int
net.jforum.entities.AttachmentExtension,getId,int,
net.jforum.entities.AttachmentExtension,setId,void,int
net.jforum.entities.AttachmentExtension,getUploadIcon,java.lang.String,
net.jforum.entities.AttachmentExtension,setUploadIcon,void,java.lang.String
net.jforum.entities.AttachmentExtension,isUnknown,boolean,
net.jforum.entities.AttachmentExtension,setUnknown,void,boolean
net.jforum.entities.AttachmentExtensionGroup,getDownloadMode,int,
net.jforum.entities.AttachmentExtensionGroup,setDownloadMode,void,int
net.jforum.entities.AttachmentExtensionGroup,isAllow,boolean,
net.jforum.entities.AttachmentExtensionGroup,setAllow,void,boolean
net.jforum.entities.AttachmentExtensionGroup,getId,int,
net.jforum.entities.AttachmentExtensionGroup,setId,void,int
net.jforum.entities.AttachmentExtensionGroup,getName,java.lang.String,
net.jforum.entities.AttachmentExtensionGroup,setName,void,java.lang.String
net.jforum.entities.AttachmentExtensionGroup,getUploadIcon,java.lang.String,
net.jforum.entities.AttachmentExtensionGroup,setUploadIcon,void,java.lang.String
net.jforum.entities.AttachmentInfo,getAttachId,int,
net.jforum.entities.AttachmentInfo,setAttachId,void,int
net.jforum.entities.AttachmentInfo,getComment,java.lang.String,
net.jforum.entities.AttachmentInfo,setComment,void,java.lang.String
net.jforum.entities.AttachmentInfo,getDownloadCount,int,
net.jforum.entities.AttachmentInfo,setDownloadCount,void,int
net.jforum.entities.AttachmentInfo,getExtension,net.jforum.entities.AttachmentExtension,
net.jforum.entities.AttachmentInfo,setExtension,void,net.jforum.entities.AttachmentExtension
net.jforum.entities.AttachmentInfo,getFilesize,long,
net.jforum.entities.AttachmentInfo,setFilesize,void,long
net.jforum.entities.AttachmentInfo,isHasThumb,boolean,
net.jforum.entities.AttachmentInfo,setHasThumb,void,boolean
net.jforum.entities.AttachmentInfo,getId,int,
net.jforum.entities.AttachmentInfo,setId,void,int
net.jforum.entities.AttachmentInfo,getMimetype,java.lang.String,
net.jforum.entities.AttachmentInfo,setMimetype,void,java.lang.String
net.jforum.entities.AttachmentInfo,getPhysicalFilename,java.lang.String,
net.jforum.entities.AttachmentInfo,setPhysicalFilename,void,java.lang.String
net.jforum.entities.AttachmentInfo,getRealFilename,java.lang.String,
net.jforum.entities.AttachmentInfo,setRealFilename,void,java.lang.String
net.jforum.entities.AttachmentInfo,getUploadTime,java.util.Date,
net.jforum.entities.AttachmentInfo,setUploadTime,void,java.util.Date
net.jforum.entities.AttachmentInfo,getUploadTimeInMillis,long,
net.jforum.entities.AttachmentInfo,setUploadTimeInMillis,void,long
net.jforum.entities.Banlist,getId,int,
net.jforum.entities.Banlist,getUserId,int,
net.jforum.entities.Banlist,getIp,java.lang.String,
net.jforum.entities.Banlist,getEmail,java.lang.String,
net.jforum.entities.Banlist,setId,void,int
net.jforum.entities.Banlist,setUserId,void,int
net.jforum.entities.Banlist,setIp,void,java.lang.String
net.jforum.entities.Banlist,setEmail,void,java.lang.String
net.jforum.entities.Banlist,matches,boolean,net.jforum.entities.Banlist
net.jforum.entities.Banlist,matchesEmail,boolean,net.jforum.entities.Banlist
net.jforum.entities.Banlist,matchesUserId,boolean,net.jforum.entities.Banlist
net.jforum.entities.Banlist,matchIp,boolean,net.jforum.entities.Banlist
net.jforum.entities.Banlist,compareIpValues,boolean,java.lang.String[];java.lang.String[]
net.jforum.entities.Banlist,tokenizerAsArray,java.lang.String[],java.util.StringTokenizer
net.jforum.entities.Banner,getId,int,
net.jforum.entities.Banner,getComment,java.lang.String,
net.jforum.entities.Banner,isActive,boolean,
net.jforum.entities.Banner,getType,int,
net.jforum.entities.Banner,getName,java.lang.String,
net.jforum.entities.Banner,getDescription,java.lang.String,
net.jforum.entities.Banner,getWidth,int,
net.jforum.entities.Banner,getHeight,int,
net.jforum.entities.Banner,getViews,int,
net.jforum.entities.Banner,getClicks,int,
net.jforum.entities.Banner,getUrl,java.lang.String,
net.jforum.entities.Banner,getPlacement,int,
net.jforum.entities.Banner,getWeight,int,
net.jforum.entities.Banner,setId,void,int
net.jforum.entities.Banner,setComment,void,java.lang.String
net.jforum.entities.Banner,setActive,void,boolean
net.jforum.entities.Banner,setType,void,int
net.jforum.entities.Banner,setName,void,java.lang.String
net.jforum.entities.Banner,setDescription,void,java.lang.String
net.jforum.entities.Banner,setWidth,void,int
net.jforum.entities.Banner,setHeight,void,int
net.jforum.entities.Banner,setViews,void,int
net.jforum.entities.Banner,setClicks,void,int
net.jforum.entities.Banner,setUrl,void,java.lang.String
net.jforum.entities.Banner,setPlacement,void,int
net.jforum.entities.Banner,setWeight,void,int
net.jforum.entities.Banner,hashCode,int,
net.jforum.entities.Banner,equals,boolean,java.lang.Object
net.jforum.entities.Banner,toString,java.lang.String,
net.jforum.entities.Bookmark,getId,int,
net.jforum.entities.Bookmark,setId,void,int
net.jforum.entities.Bookmark,isPublicVisible,boolean,
net.jforum.entities.Bookmark,setPublicVisible,void,boolean
net.jforum.entities.Bookmark,getRelationId,int,
net.jforum.entities.Bookmark,setRelationId,void,int
net.jforum.entities.Bookmark,getRelationType,int,
net.jforum.entities.Bookmark,setRelationType,void,int
